date,time,name,setup,buy_score,dist_high,recent_5m,consec_bull,race,mfe,mae,cur_hold_s,cur_pnl,cur_reason,mat_hold_s,mat_pnl,mat_reason
05-19,13:28,베셀,chase,5.0,0.0,8.88689407540395,4,down,4.9464138499587795,-4.781533388293488,6.709218,0.8244023083264632,E1_vp<100,48.709209,-2.0,stop_-2%
05-19,13:56,베셀,chase,6.0,0.0,4.85996705107084,3,down,2.04241948153967,-5.341712490180676,7.7816279999999995,-0.2356637863315004,E1_vp<100,30.00005,-2.0,stop_-2%
05-19,09:44,드림시큐리티,breakout,7.0,0.0,,0,down,1.646090534979424,-9.190672153635116,17.999982,1.0973936899862824,E3_vol_drain,71.99997,-0.411522633744856,trailing
05-19,11:04,드림시큐리티,none,5.5,-6.747638326585695,2.522255192878338,4,down,4.341534008683068,-2.3154848046309695,6.000011,-0.2894356005788712,E1_vp<100,72.000063,-2.0,stop_-2%
05-19,12:23,드림시큐리티,pullback,5.5,-4.993252361673414,0.5714285714285714,3,neither,0.14204545454545456,-1.5625,5.863387,0.0,E1_vp<100,1797.863305,-1.1363636363636365,eow
05-19,12:58,드림시큐리티,pullback,5.5,-4.8582995951417,1.293103448275862,4,neither,0.7092198581560284,-1.702127659574468,6.000004,-0.14184397163120568,E1_vp<100,1680.000245,-1.702127659574468,eow
05-19,13:44,차백신연구소,breakout,5.0,0.0,,0,up,2.926208651399491,-5.470737913486006,6.000131,-0.8905852417302799,E1_vp<100,157.999984,-0.38167938931297707,trailing
05-19,11:54,켄코아에어로스페이스,none,5.0,-6.872852233676976,2.0715630885122414,4,neither,0.9225092250922509,-1.8450184501845017,5.999798,0.0,E1_vp<100,1519.999802,0.9225092250922509,eow
05-19,09:46,소룩스,chase,5.0,0.0,6.50994575045208,3,up,8.828522920203735,-3.0560271646859083,6.000031,-0.5093378607809848,E1_vp<100,44.000007,-0.3395585738539898,trailing
05-19,10:51,소룩스,pullback,5.0,-3.43213728549142,3.166666666666667,3,down,6.138933764135703,-4.20032310177706,6.00001,0.16155088852988692,E1_vp<100,43.999991,-2.0,stop_-2%
05-19,11:39,소룩스,pullback,5.0,-4.71841704718417,3.814262023217247,3,down,-0.3194888178913738,-3.993610223642172,5.999973,-0.3194888178913738,E1_vp<100,61.999936,-2.0,stop_-2%
05-19,13:11,소룩스,none,5.0,-7.610350076103501,2.5337837837837838,4,up,2.471169686985173,-1.4827018121911038,9.99986,-0.16474464579901155,E1_vp<100,109.999932,-0.3294892915980231,trailing
05-19,13:24,소룩스,none,5.0,-6.2404870624048705,0.48939641109298526,3,down,6.493506493506493,-2.75974025974026,7.999921,-0.16233766233766234,E1_vp<100,484.008066,-2.0,stop_-2%
05-19,13:47,소룩스,pullback,5.0,-4.87062404870624,1.6260162601626018,4,up,4.96,-3.84,5.999938,0.0,E1_vp<100,199.999959,3.04,trailing
05-19,09:57,비투엔,breakout,5.0,0.0,2.5660377358490565,3,down,0.44150110375275936,-8.75643855776306,7.999961,0.14716703458425312,E1_vp<100,7.999961,0.14716703458425312,vp5ma_dead
05-19,11:07,비투엔,pullback,5.0,-4.322344322344322,3.4045922406967537,2,down,1.0719754977029097,-3.7519142419601836,8.010724,0.1531393568147014,E1_vp<100,376.008131,-0.5359877488514548,trailing
05-19,12:26,비투엔,none,5.0,-8.937728937728938,1.3866231647634584,1,up,3.700724054706356,-2.091713596138375,3.999938,1.0458567980691875,E1_vp<100,105.999977,1.0458567980691875,trailing
05-19,13:24,비투엔,none,5.0,-6.95970695970696,3.0008110300081103,2,down,-0.07874015748031496,-3.543307086614173,8.000006,-0.07874015748031496,E1_vp<100,486.001264,-2.0,stop_-2%
05-19,11:19,센서뷰,pullback,5.0,-4.594921402660217,2.2020725388601035,3,down,0.6337135614702154,-2.1546261089987326,5.999935,0.12674271229404308,E1_vp<100,487.999961,-2.0,stop_-2%
05-19,12:49,센서뷰,pullback,5.0,-5.199516324062878,0.5128205128205128,1,neither,0.25510204081632654,-1.6581632653061225,8.000023,0.0,E1_vp<100,1792.000033,-1.0204081632653061,eow
05-19,13:42,센서뷰,none,5.0,-6.166868198307134,0.648508430609598,2,neither,1.1597938144329898,-0.7731958762886598,5.999886,0.12886597938144329,E1_vp<100,1799.999935,0.7731958762886598,eow
05-19,14:08,센서뷰,pullback,5.0,-5.683192261185006,0.3861003861003861,3,neither,0.641025641025641,-0.641025641025641,6.000087,0.1282051282051282,E1_vp<100,1798.000064,0.0,eow
